variant,drug,rank_descending,top_quartile,observed_C_ACC_percentile,null_mean_C_ACC_percentile,null_sd_C_ACC_percentile,z_degree_matched,empirical_p_upper,q_bh_108,null_draws
column_gene_rank,Chlorambucil,76,no,0.299065420561,0.45530373785,0.156741042899,-0.996792635796,0.826817318268,1,10000
column_gene_rank,Melphalan,77,no,0.289719626168,0.715020559978,0.163127693057,-2.60716574751,0.992200779922,1,10000
column_gene_rank,Carboplatin,78,no,0.280373831776,0.504466821754,0.149507191055,-1.49887766867,0.94900509949,1,10000
column_gene_rank,Lorlatinib,79,no,0.271028037383,0.52082429838,0.167016918701,-1.49563447188,0.957204279572,1,10000
column_gene_rank,Mitoxantrone,80,no,0.261682242991,0.68572710188,0.148390418188,-2.85762965067,0.998100189981,1,10000
column_gene_rank,Cobimetinib,81,no,0.252336448598,0.237615420299,0.0807847561141,0.182225323281,0.341865813419,0.747242922767,10000
column_gene_rank,Encorafenib,82,no,0.242990654206,0.385191121086,0.131122657931,-1.08448432273,0.883211678832,1,10000
column_gene_rank,Ibrutinib,83,no,0.233644859813,0.100149065117,0.0842291311398,1.5849124037,0.0677932206779,0.522976273801,10000
column_gene_rank,Bosutinib,84,no,0.219626168224,0.209255607018,0.134287601583,0.0772264980874,0.330266973303,0.747242922767,10000
column_gene_rank,Lapatinib,84,no,0.219626168224,0.209255607018,0.134287601583,0.0772264980874,0.330266973303,0.747242922767,10000
column_gene_rank,Selumetinib,86,no,0.205607476636,0.319223363779,0.0977812102248,-1.16193987457,0.888311168883,1,10000
column_gene_rank,Irinotecan,87,no,0.196261682243,0.27967383148,0.129525426646,-0.643982817873,0.718728127187,1,10000
column_gene_rank,Vemurafenib,88,no,0.18691588785,0.271188784797,0.123868455118,-0.680341874507,0.734426557344,1,10000
column_gene_rank,Osimertinib,89,no,0.177570093458,0.270613551132,0.148984236416,-0.624518807571,0.680931906809,1,10000
column_gene_rank,umbralisib,90,no,0.168224299065,0.660532709648,0.158841999127,-3.09935919522,0.999800019998,1,10000
column_gene_rank,Trametinib,91,no,0.158878504673,0.187761682137,0.0890320394676,-0.324413297015,0.579742025797,0.993843472796,10000
column_gene_rank,Gilteritinib,92,no,0.14953271028,0.293953270821,0.135553596285,-1.06541297685,0.914208579142,1,10000
column_gene_rank,Idelalisib,93,no,0.140186915888,0.0825714949401,0.059347768202,0.970810237575,0.134286571343,0.596640335966,10000
column_gene_rank,Axitinib,94,no,0.126168224299,0.0939841126421,0.0709611065903,0.453545797175,0.147885211479,0.596640335966,10000
column_gene_rank,Cabozantinib,94,no,0.126168224299,0.0939841126421,0.0709611065903,0.453545797175,0.147885211479,0.596640335966,10000
column_gene_rank,Cisplatin,96,no,0.11214953271,0.305108878183,0.164047825755,-1.17623835967,0.905109489051,1,10000
column_gene_rank,Valrubicin,97,no,0.102803738318,0.433289718999,0.140231992702,-2.35670886731,0.998800119988,1,10000
column_gene_rank,Lenvatinib,98,no,0.0934579439252,0.255698597744,0.13395643634,-1.21114489345,0.956304369563,1,10000
column_gene_rank,Fruquintinib,99,no,0.0841121495327,0.233325233435,0.122743508808,-1.21564949016,0.96100389961,1,10000
column_gene_rank,Binimetinib,100,no,0.0747663551402,0.145428971862,0.0705635275657,-1.00140425457,0.872612738726,1,10000
column_gene_rank,Abiraterone,101,no,0.0654205607477,0.154760747597,0.0773076937742,-1.15564418608,0.934506549345,1,10000
column_gene_rank,Duvelisib,102,no,0.0560747663551,0.0500766349743,0.0444780857677,0.134855879638,0.275172482752,0.707586384219,10000
column_gene_rank,Fludarabine,103,no,0.0467289719626,0.16996028017,0.12305691576,-1.00141716902,0.948605139486,1,10000
column_gene_rank,Dacomitinib,104,no,0.0373831775701,0.0179827098874,0.0224812503397,0.862962130199,0.0947905209479,0.538809276967,10000
column_gene_rank,Tivozanib,105,no,0.0280373831776,0.05154953201,0.0430120513863,-0.546640954678,0.830516948305,1,10000
column_gene_rank,Topotecan,106,no,0.018691588785,0.328928504186,0.178235995116,-1.74059630996,1,1,10000
column_gene_rank,Selinexor,107,no,0.00934579439252,0.0327158874052,0.0411609193057,-0.567773835154,0.64903509649,1,10000
column_gene_rank,Vandetanib,108,no,0,0.0103457941721,0.0209172614305,-0.494605577623,1,1,10000
column_minmax,Pralatrexate,1,yes,1,0.769058877629,0.0845605868219,2.73107284434,9.99900009999e-05,0.010798920108,10000
column_minmax,Ixazomib,2,yes,0.990654205607,0.62716635453,0.153978688645,2.36063739909,0.004599540046,0.165583441656,10000
column_minmax,Pemetrexed,3,yes,0.981308411215,0.573983176631,0.1246712061,3.26719574894,0.000499950005,0.02699730027,10000
column_minmax,Doxorubicin,4,yes,0.971962616822,0.922027103806,0.0487439444496,1.02444546868,0.170082991701,0.639836016398,10000
column_minmax,Gemcitabine,5,yes,0.96261682243,0.622312148641,0.132760995188,2.56328805992,0.030696930307,0.458594140586,10000
column_minmax,Cytarabine,6,yes,0.953271028037,0.514547663141,0.192320405112,2.28121069442,0.029297070293,0.458594140586,10000
column_minmax,Tioguanine,7,yes,0.943925233645,0.501780373651,0.228223523463,1.93733254699,0.0636936306369,0.458594140586,10000
column_minmax,Abemaciclib,8,yes,0.934579439252,0.487066354574,0.163664443804,2.73433296981,0.03499650035,0.458594140586,10000
column_minmax,Belinostat,9,yes,0.92523364486,0.490942055699,0.168887247345,2.57148835088,0.033496650335,0.458594140586,10000
column_minmax,Trifluridine,10,yes,0.915887850467,0.692460747026,0.154368613757,1.4473609499,0.0617938206179,0.458594140586,10000
